layer,source_path,line,scope,timing,kind,module,imported_symbol,alias,root,classification,internal_target
models,models/common/models/qwen3_32b/model.py,23,<module>,module,from,pathlib,Path,,pathlib,stdlib,
models,models/common/models/qwen3_32b/model.py,24,<module>,module,from,typing,Any,,typing,stdlib,
models,models/common/models/qwen3_32b/model.py,24,<module>,module,from,typing,List,,typing,stdlib,
models,models/common/models/qwen3_32b/model.py,26,<module>,module,import,torch,,,torch,third_party_base,
models,models/common/models/qwen3_32b/model.py,27,<module>,module,from,loguru,logger,,loguru,third_party_base,
models,models/common/models/qwen3_32b/model.py,28,<module>,module,from,transformers,AutoConfig,,transformers,third_party_optional,
models,models/common/models/qwen3_32b/model.py,28,<module>,module,from,transformers,AutoModelForCausalLM,,transformers,third_party_optional,
models,models/common/models/qwen3_32b/model.py,30,<module>,module,import,ttnn,,,ttnn,third_party_base,
models,models/common/models/qwen3_32b/model.py,31,<module>,module,from,models.common.lightweightmodule,LightweightModule,,models,external_models_tt_metal,
models,models/common/models/qwen3_32b/model.py,32,<module>,module,from,models.common.models.qwen3_32b,weight_utils,,models,internal_models_namespace,models.common.models.qwen3_32b
models,models/common/models/qwen3_32b/model.py,33,<module>,module,from,models.common.modules.attention.attention_1d,Attention1D,,models,internal_models_namespace,models.common.modules.attention.attention_1d
models,models/common/models/qwen3_32b/model.py,33,<module>,module,from,models.common.modules.attention.attention_1d,Attention1DConfig,,models,internal_models_namespace,models.common.modules.attention.attention_1d
models,models/common/models/qwen3_32b/model.py,33,<module>,module,from,models.common.modules.attention.attention_1d,_dram_matmul_config,,models,internal_models_namespace,models.common.modules.attention.attention_1d
models,models/common/models/qwen3_32b/model.py,33,<module>,module,from,models.common.modules.attention.attention_1d,_dram_shard_core_grid,,models,internal_models_namespace,models.common.modules.attention.attention_1d
models,models/common/models/qwen3_32b/model.py,39,<module>,module,from,models.common.modules.embedding.embedding_1d,Embedding1D,,models,internal_models_namespace,models.common.modules.embedding.embedding_1d
models,models/common/models/qwen3_32b/model.py,39,<module>,module,from,models.common.modules.embedding.embedding_1d,Embedding1DConfig,,models,internal_models_namespace,models.common.modules.embedding.embedding_1d
models,models/common/models/qwen3_32b/model.py,40,<module>,module,from,models.common.modules.lazy_weight,LazyWeight,,models,internal_models_namespace,models.common.modules.lazy_weight
models,models/common/models/qwen3_32b/model.py,41,<module>,module,from,models.common.modules.lm_head.lm_head_1d,LMHead1D,,models,internal_models_namespace,models.common.modules.lm_head.lm_head_1d
models,models/common/models/qwen3_32b/model.py,41,<module>,module,from,models.common.modules.lm_head.lm_head_1d,LMHead1DConfig,,models,internal_models_namespace,models.common.modules.lm_head.lm_head_1d
models,models/common/models/qwen3_32b/model.py,41,<module>,module,from,models.common.modules.lm_head.lm_head_1d,_nearest_32,,models,internal_models_namespace,models.common.modules.lm_head.lm_head_1d
models,models/common/models/qwen3_32b/model.py,42,<module>,module,from,models.common.modules.mlp.mlp_1d,MLP1D,,models,internal_models_namespace,models.common.modules.mlp.mlp_1d
models,models/common/models/qwen3_32b/model.py,42,<module>,module,from,models.common.modules.mlp.mlp_1d,MLP1DConfig,,models,internal_models_namespace,models.common.modules.mlp.mlp_1d
models,models/common/models/qwen3_32b/model.py,42,<module>,module,from,models.common.modules.mlp.mlp_1d,_dram_shard_core_grid_k_n,,models,internal_models_namespace,models.common.modules.mlp.mlp_1d
models,models/common/models/qwen3_32b/model.py,43,<module>,module,from,models.common.modules.rmsnorm.rmsnorm_1d,RMSNorm1D,,models,internal_models_namespace,models.common.modules.rmsnorm.rmsnorm_1d
models,models/common/models/qwen3_32b/model.py,43,<module>,module,from,models.common.modules.rmsnorm.rmsnorm_1d,RMSNorm1DConfig,,models,internal_models_namespace,models.common.modules.rmsnorm.rmsnorm_1d
models,models/common/models/qwen3_32b/model.py,43,<module>,module,from,models.common.modules.rmsnorm.rmsnorm_1d,_create_sharded_norm_program_config,,models,internal_models_namespace,models.common.modules.rmsnorm.rmsnorm_1d
models,models/common/models/qwen3_32b/model.py,44,<module>,module,from,models.common.modules.rope.rope_1d,Rope1DConfig,,models,internal_models_namespace,models.common.modules.rope.rope_1d
models,models/common/models/qwen3_32b/model.py,44,<module>,module,from,models.common.modules.rope.rope_1d,RotarySetup1D,,models,internal_models_namespace,models.common.modules.rope.rope_1d
models,models/common/models/qwen3_32b/model.py,44,<module>,module,from,models.common.modules.rope.rope_1d,prepare_rot_idxs,,models,internal_models_namespace,models.common.modules.rope.rope_1d
models,models/common/models/qwen3_32b/model.py,45,<module>,module,from,models.common.modules.sampling.sampling_1d,Sampling1D,,models,internal_models_namespace,models.common.modules.sampling.sampling_1d
models,models/common/models/qwen3_32b/model.py,46,<module>,module,from,models.common.modules.tt_ccl,get_tt_ccl,,models,internal_models_namespace,models.common.modules.tt_ccl
models,models/common/models/qwen3_32b/model.py,47,<module>,module,from,models.common.tensor_utils,TILE_SIZE,,models,external_models_tt_metal,
models,models/common/models/qwen3_32b/model.py,47,<module>,module,from,models.common.tensor_utils,get_padded_hidden_dim,,models,external_models_tt_metal,
models,models/common/models/qwen3_32b/weight_utils.py,19,<module>,module,from,__future__,annotations,,__future__,stdlib,
models,models/common/models/qwen3_32b/weight_utils.py,21,<module>,module,import,math,,,math,stdlib,
models,models/common/models/qwen3_32b/weight_utils.py,22,<module>,module,from,pathlib,Path,,pathlib,stdlib,
models,models/common/models/qwen3_32b/weight_utils.py,23,<module>,module,from,typing,Any,,typing,stdlib,
models,models/common/models/qwen3_32b/weight_utils.py,25,<module>,module,import,torch,,,torch,third_party_base,
models,models/common/models/qwen3_32b/weight_utils.py,27,<module>,module,import,ttnn,,,ttnn,third_party_base,
models,models/common/models/qwen3_32b/weight_utils.py,28,<module>,module,from,models.common.modules.lazy_weight,LazyWeight,,models,internal_models_namespace,models.common.modules.lazy_weight
modules,models/common/modules/attention/attention_1d.py,36,<module>,module,import,math,,,math,stdlib,
modules,models/common/modules/attention/attention_1d.py,37,<module>,module,from,dataclasses,dataclass,,dataclasses,stdlib,
modules,models/common/modules/attention/attention_1d.py,37,<module>,module,from,dataclasses,field,,dataclasses,stdlib,
modules,models/common/modules/attention/attention_1d.py,37,<module>,module,from,dataclasses,replace,,dataclasses,stdlib,
modules,models/common/modules/attention/attention_1d.py,38,<module>,module,from,functools,lru_cache,,functools,stdlib,
modules,models/common/modules/attention/attention_1d.py,39,<module>,module,from,pathlib,Path,,pathlib,stdlib,
modules,models/common/modules/attention/attention_1d.py,40,<module>,module,from,typing,Callable,,typing,stdlib,
modules,models/common/modules/attention/attention_1d.py,40,<module>,module,from,typing,Optional,,typing,stdlib,
modules,models/common/modules/attention/attention_1d.py,42,<module>,module,import,ttnn,,,ttnn,third_party_base,
modules,models/common/modules/attention/attention_1d.py,43,<module>,module,from,models.common.lightweightmodule,LightweightModule,,models,external_models_tt_metal,
modules,models/common/modules/attention/attention_1d.py,44,<module>,module,from,models.common.modules.lazy_weight,LazyWeight,,models,internal_models_namespace,models.common.modules.lazy_weight
modules,models/common/modules/attention/attention_1d.py,44,<module>,module,from,models.common.modules.lazy_weight,resolve_lazy_weight,,models,internal_models_namespace,models.common.modules.lazy_weight
modules,models/common/modules/attention/attention_1d.py,45,<module>,module,from,models.common.modules.rmsnorm.rmsnorm_1d,RMSNorm1D,,models,internal_models_namespace,models.common.modules.rmsnorm.rmsnorm_1d
modules,models/common/modules/attention/attention_1d.py,45,<module>,module,from,models.common.modules.rmsnorm.rmsnorm_1d,RMSNorm1DConfig,,models,internal_models_namespace,models.common.modules.rmsnorm.rmsnorm_1d
modules,models/common/modules/attention/attention_1d.py,46,<module>,module,from,models.common.modules.tt_ccl,CCL_CHUNKS_PER_SYNC,,models,internal_models_namespace,models.common.modules.tt_ccl
modules,models/common/modules/attention/attention_1d.py,46,<module>,module,from,models.common.modules.tt_ccl,CCL_NUM_BUFFERS_PER_CHANNEL,,models,internal_models_namespace,models.common.modules.tt_ccl
modules,models/common/modules/attention/attention_1d.py,46,<module>,module,from,models.common.modules.tt_ccl,CCL_NUM_WORKERS_PER_LINK,,models,internal_models_namespace,models.common.modules.tt_ccl
modules,models/common/modules/attention/attention_1d.py,46,<module>,module,from,models.common.modules.tt_ccl,TT_CCL,,models,internal_models_namespace,models.common.modules.tt_ccl
modules,models/common/modules/attention/attention_1d.py,46,<module>,module,from,models.common.modules.tt_ccl,default_topology,,models,internal_models_namespace,models.common.modules.tt_ccl
modules,models/common/modules/attention/attention_1d.py,46,<module>,module,from,models.common.modules.tt_ccl,get_tt_ccl,,models,internal_models_namespace,models.common.modules.tt_ccl
modules,models/common/modules/attention/attention_1d.py,54,<module>,module,from,models.common.tensor_utils,TILE_SIZE,,models,external_models_tt_metal,
modules,models/common/modules/attention/attention_1d.py,54,<module>,module,from,models.common.tensor_utils,get_out_subblock_w,,models,external_models_tt_metal,
modules,models/common/modules/attention/attention_1d.py,54,<module>,module,from,models.common.tensor_utils,get_rot_transformation_mat,,models,external_models_tt_metal,
modules,models/common/modules/attention/attention_1d.py,54,<module>,module,from,models.common.tensor_utils,nearest_32,,models,external_models_tt_metal,
modules,models/common/modules/attention/attention_1d.py,54,<module>,module,from,models.common.tensor_utils,zeros_like_kv_cache,,models,external_models_tt_metal,
modules,models/common/modules/attention/attention_1d.py,54,<module>,module,from,models.common.tensor_utils,zeros_like_paged_cache,,models,external_models_tt_metal,
modules,models/common/modules/attention/attention_1d.py,1390,Attention1D.from_model_args,nested,import,torch,,,torch,third_party_base,
modules,models/common/modules/attention/attention_1d.py,1392,Attention1D.from_model_args,nested,from,models.tt_transformers.tt.model_config,OpGroup,,models,external_models_tttv1,
modules,models/common/modules/attention/attention_1d.py,1392,Attention1D.from_model_args,nested,from,models.tt_transformers.tt.model_config,TensorGroup,,models,external_models_tttv1,
modules,models/common/modules/embedding/embedding_1d.py,16,<module>,module,from,dataclasses,dataclass,,dataclasses,stdlib,
modules,models/common/modules/embedding/embedding_1d.py,16,<module>,module,from,dataclasses,replace,,dataclasses,stdlib,
modules,models/common/modules/embedding/embedding_1d.py,17,<module>,module,from,pathlib,Path,,pathlib,stdlib,
modules,models/common/modules/embedding/embedding_1d.py,19,<module>,module,import,ttnn,,,ttnn,third_party_base,
modules,models/common/modules/embedding/embedding_1d.py,20,<module>,module,from,models.common.lightweightmodule,LightweightModule,,models,external_models_tt_metal,
modules,models/common/modules/embedding/embedding_1d.py,21,<module>,module,from,models.common.modules.lazy_weight,LazyWeight,,models,internal_models_namespace,models.common.modules.lazy_weight
modules,models/common/modules/embedding/embedding_1d.py,21,<module>,module,from,models.common.modules.lazy_weight,resolve_lazy_weight,,models,internal_models_namespace,models.common.modules.lazy_weight
modules,models/common/modules/lazy_buffer.py,21,<module>,module,from,dataclasses,dataclass,,dataclasses,stdlib,
modules,models/common/modules/lazy_buffer.py,21,<module>,module,from,dataclasses,field,,dataclasses,stdlib,
modules,models/common/modules/lazy_buffer.py,21,<module>,module,from,dataclasses,replace,,dataclasses,stdlib,
modules,models/common/modules/lazy_buffer.py,22,<module>,module,from,typing,Optional,,typing,stdlib,
modules,models/common/modules/lazy_buffer.py,24,<module>,module,import,ttnn,,,ttnn,third_party_base,
modules,models/common/modules/lazy_weight.py,18,<module>,module,import,hashlib,,,hashlib,stdlib,
modules,models/common/modules/lazy_weight.py,19,<module>,module,import,pathlib,,,pathlib,stdlib,
modules,models/common/modules/lazy_weight.py,20,<module>,module,from,dataclasses,dataclass,,dataclasses,stdlib,
modules,models/common/modules/lazy_weight.py,20,<module>,module,from,dataclasses,field,,dataclasses,stdlib,
modules,models/common/modules/lazy_weight.py,20,<module>,module,from,dataclasses,replace,,dataclasses,stdlib,
modules,models/common/modules/lazy_weight.py,21,<module>,module,from,pathlib,Path,,pathlib,stdlib,
modules,models/common/modules/lazy_weight.py,22,<module>,module,from,typing,Optional,,typing,stdlib,
modules,models/common/modules/lazy_weight.py,24,<module>,module,from,loguru,logger,,loguru,third_party_base,
modules,models/common/modules/lazy_weight.py,26,<module>,module,import,ttnn,,,ttnn,third_party_base,
modules,models/common/modules/lazy_weight.py,27,<module>,module,from,models.common.tensor_utils,get_padded_hidden_dim,,models,external_models_tt_metal,
modules,models/common/modules/lazy_weight.py,27,<module>,module,from,models.common.tensor_utils,pad_to_shape,,models,external_models_tt_metal,
